nurse_id,medical_org,relationship,addr,status
4847,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
4848,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
4849,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
4850,深圳市龙华区妇幼保健计划生育服务中心门诊部,working,深圳市龙华区大浪街道华旺路68号,在册
4851,深圳市龙华区妇幼保健计划生育服务中心门诊部,working,深圳市龙华区大浪街道华旺路68号,在册
4852,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
4853,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
4854,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
4855,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
4856,深圳瑞芙臣医疗美容门诊部,working,深圳市龙华区龙华街道景龙社区东环一路487号1、4、5、6、7、8楼,在册
4857,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
4858,深圳市龙岗区中医院,working,深圳市龙岗区体育新城大运路1号,在册
4859,深圳市益尔康健康管理有限公司美益康门诊部,working,深圳市龙岗区坂田街道马安堂社区中兴路105号儒骏大厦1F半层，2F整层,在册
4860,深圳龙翔医院,working,龙岗区横岗街道心愉街1号,在册
4861,深圳市龙岗区人民医院龙翔社区健康服务中心,working,深圳市龙岗区龙城街道龙翔花园1栋商铺,在册
4862,深圳宝兴医院,working,深圳市龙岗区横岗街道六约社区六和路27号,在册
4863,深圳市龙岗区人民医院,working,深圳市龙岗区龙城街道爱心路53号,在册
4864,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
4865,深圳市龙岗区坂田街道计划生育专科门诊部,working,深圳市龙岗区坂田街道五和社区光雅园村北1巷2号,在册
4866,深圳市第三人民医院,working,深圳市龙岗区布澜路29号,在册
4867,深圳市龙岗区第四人民医院,working,深圳市龙岗区南湾街道龙山工业区22号,在册
4868,深圳市龙岗区第三人民医院,working,深圳市龙岗区横岗街道松柏路278号,在册
4869,深圳港龙妇产医院,working,深圳市龙岗区龙城街道龙岗大道（龙岗段）3012号宏昌大厦A栋、B栋1-5楼,在册
4870,深圳市龙岗区第四人民医院丹竹头社区健康服务中心,working,深圳市龙岗区南湾街道丹竹头社区丹竹路39号（丹竹头统建楼二楼）,在册
4871,深圳市龙岗区中心血站,working,深圳市龙岗区中心城和谐路卫生监督（血站）大楼,在册
4872,深圳市第三人民医院,working,深圳市龙岗区布澜路29号,在册
4873,深圳市宝安区沙井人民医院黄埔社区健康服务中心,working,宝安区新桥街道黄埔社区黄埔南路和盛花园五栋149—153号,在册
4874,深圳汝康妇科门诊部（深圳市汝康妇科门诊部有限公司）,working,宝安区新安街道甲岸社区南49、50号一楼,在册
4875,深圳诗雅口腔诊所,working,宝安区西乡街道永丰社区新湖路中段海湾明珠9栋新湾路303-32,在册
4876,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
4877,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
4548,深圳市八福贸易有限公司盛美佳门诊部,working,罗湖区深圳火车站东环2楼A2、A3、B1、及五楼A1,在册
4549,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
4550,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
4551,深圳市南山区妇幼保健院,working,深圳市南山区蛇口湾厦路1号、深圳市南山区常兴路11号和157号2楼西侧,在册
4552,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4553,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
4554,福田区上梅林社区健康服务中心,working,深圳市福田区上梅林新村13号,在册
4555,深圳大学总医院,working,深圳市南山区桃源街道大学城学苑大道1098号,在册
4556,深圳千颂伊医疗美容门诊部,working,深圳市福田区滨河路与新洲路交汇处发展兴苑3号楼（天元阁）2层,在册
4557,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4558,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4559,广东省深圳牙科医疗中心,working,深圳市建设路1092号,在册
4560,深圳市南山区人民医院,working,深圳市南山区桃园路89号,在册
4561,深圳市南山区人民医院同乐北社区健康服务中心,working,广东省深圳市南山区同乐商业城一层8-12号、27-31号铺,在册
4562,深圳市南山区蛇口人民医院蔚蓝海岸社区健康服务中心,working,广东省深圳市南山区蔚蓝海岸社区2期会所,在册
4563,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4564,深圳宇乐耳鼻咽喉诊所,working,深圳市福田区福田街道福华三路与金田路交汇处卓越世纪中心3号楼609、610,在册
4565,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4566,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4567,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4568,福田区新兴社区健康服务中心,working,深圳市福田区梅兴苑4栋商铺15号,在册
4569,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4570,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
4571,深圳市社会福利中心康复医院,working,福田区梅林路30号,在册
4572,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4573,福田区八卦岭社区健康服务中心,working,深圳市福田区八卦路56号,在册
4574,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4575,深圳市慈铭健康体检管理有限公司海松门诊部,working,深圳市福田区沙头街道竹子林福安大厦西座三楼整层,在册
4576,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4577,广州中医药大学深圳医院(福田),working,深圳市福田区北环大道6001号,在册
4578,福田区下梅林社区健康服务中心,working,深圳市福田区下梅林裕林花园1栋A座,在册
4579,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
4580,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
4581,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
4582,深圳仁合医院,working,深圳市龙华区民治街道上塘路10号,在册
4583,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
4584,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
4585,刘文彦中西医结合内科诊所,working,深圳市龙华区龙华街道清泉路东侧联富华庭一楼14、15号铺,在册
4586,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
4587,深圳市鸿康杰科技有限公司恒瑞门诊部,working,深圳市龙华区龙华街道富康社区东环二路2号富士康J11、J12宿舍楼107,在册
4588,深圳厚德医院,working,深圳市龙华新区大浪街道英泰路1号,在册
4589,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
4590,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
4591,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
4592,深圳市龙华区妇幼保健计划生育服务中心门诊部,working,深圳市龙华区大浪街道华旺路68号,在册
4593,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
4594,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
4595,深圳市宝安区中心医院共乐社区健康服务中心,working,宝安区西乡街道共乐社区宝莲新村13巷安顺路51号,在册
4596,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
4597,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
4598,深圳市宝安区妇幼保健院,working,深圳市宝安区新安街道玉律路56号,在册
4599,深圳市宝安区中医院,working,深圳市宝安区裕安二路21、25号、宝安区新安四路86号,在册
4600,深圳恒生医院,working,深圳市宝安区西乡街道银田路20号,在册
4601,深圳宝生妇儿科医院,working,深圳市宝安区新安街道新安四路217号,在册
4602,深圳市宝安区福永人民医院,working,宝安区福永街道德丰路81号和凤凰社区路口107国道旁,在册
4603,深圳恒生医院,working,深圳市宝安区西乡街道银田路20号,在册
4604,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
4605,深圳市宝安区松岗人民医院江边社区健康服务中心,working,宝安区松岗街道江边一巷一号,在册
4606,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
4607,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
4608,南方科技大学医院,working,深圳市南山区西丽留仙大道6019号、1298号东明花园和文光路16号,在册
4609,深圳友泰口腔门诊部,working,深圳市南山区后海海德三道天利中央商务广场2406,在册
4610,深圳市南山区人民医院,working,深圳市南山区桃园路89号,在册
4611,深圳市南山区蛇口人民医院兰园社区健康服务中心,working,广东省深圳市南山区蛇口金竹园商铺02-0-101AB号、02-102AB号,在册
4612,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
4613,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4614,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
4615,深圳市福田区第二人民医院,working,深圳市福田区上梅林中康路27号,在册
4616,深圳爱氏医疗美容门诊部,working,深圳市南山区南头街道金鸡路四季丽晶公寓三楼301,在册
4617,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
4618,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4619,深圳市南山区妇幼保健院,working,深圳市南山区蛇口湾厦路1号、深圳市南山区常兴路11号和157号2楼西侧,在册
4620,深圳华侨城医院,working,深圳市华侨城香山东街10号,在册
4621,深圳市血液中心,working,深圳市福田区泥岗西路梅岗南街,在册
4622,深圳市南山区蛇口人民医院南水社区健康服务中心,working,广东省深圳市南山区蛇口南水花园3栋108-113,在册
4623,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4624,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4625,深圳市福田区风湿病专科医院,working,深圳市福田区香蜜湖街道农林路22号,在册
4626,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
4627,中山大学附属第八医院(深圳福田),working,深圳市福田区福田街道深南中路3025号,在册
4628,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
4629,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4630,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
4631,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4632,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
4633,中山大学附属第八医院(深圳福田),working,深圳市福田区福田街道深南中路3025号,在册
4634,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
4635,深圳市血液中心,working,深圳市福田区泥岗西路梅岗南街,在册
4636,深圳希玛林顺潮眼科医院,working,深圳市福田区泰然九路盛唐商务大厦101号,在册
4637,深圳市血液中心,working,深圳市福田区泥岗西路梅岗南街,在册
4638,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
4639,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
4640,吴社莲西医妇科诊所,working,深圳市龙华新区龙华办事处墩背新村一巷一号1楼,在册
4641,深圳龙济医院,working,深圳市龙华区龙华街道龙观西路171号1楼102号铺2至4楼及龙观西路169号二楼,在册
4642,深圳市龙华区人民医院龙悦居社区健康服务中心,working,深圳市龙华区民治街道龙悦居三期2栋负1层、四期9栋负1层和深圳北站交通枢纽B1-a一层,在册
4643,深圳市光明新区中心医院光明护理院,working,深圳市光明新区光明街道光明大街150-6号2至3层,在册
4644,深圳市龙华区中心医院岗头社区健康服务中心,working,深圳市龙华区观澜街道第六工业区惠民一路6号,在册
4645,中国科学院大学深圳医院（光明）红星社区健康服务中心,working,深圳市光明新区玉塘街道红星居委玉星路48号,在册
4646,深圳市龙华区民治街道乾龙社区健康服务中心,working,深圳市龙华区民治街道潜龙鑫茂A6栋109-110号和潜龙*鑫茂花园C区1栋101号,在册
4647,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
4648,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
4649,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
4650,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
4651,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
4652,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
4653,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
4654,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
4655,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
4656,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
4657,深圳阳光整形美容医院,working,深圳市罗湖区宝安南路1048号河南外贸大厦,在册
4658,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
4659,深圳市慢性病防治中心水库新村社区健康服务中心,working,深圳市罗湖区水库新村10栋首层,在册
4660,深圳富华医疗美容医院（深圳富华医疗美容医院有限公司）,working,罗湖区东门南路2008号宝丰大厦1-3层,在册
4661,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
4662,深圳科美丽格门诊部,working,深圳市罗湖区桂园街道书城路都市名园C座4楼、D座4楼北侧,在册
4663,深圳市爱康健齿科集团股份有限公司富康口腔门诊部,working,深圳市火车站大楼二楼南环廊商铺,在册
4664,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
4665,深圳爱康国宾门诊部,working,宝安南路3044号天地大厦一、三楼及三楼南片,在册
4666,深圳市南山区蛇口人民医院月亮湾社区健康服务中心,working,广东省深圳市南山区月亮湾花园36-37栋首层,在册
4667,深圳市南山区蛇口人民医院,working,深圳市南山区蛇口工业区七路36号,在册
4668,深圳美年大健康健康管理有限公司美年门诊部,working,深圳市南山区科发路8号金融服务技术创新基地二栋12楼ABCDEF,在册
4669,南方科技大学医院,working,深圳市南山区西丽留仙大道6019号、1298号东明花园和文光路16号,在册
4670,深圳华侨城医院,working,深圳市华侨城香山东街10号,在册
4671,深圳爱康国宾杏林门诊部(深圳爱康国宾杏林门诊部有限公司),working,深圳市福田区滨河路与彩田路交汇处联合广场B座裙楼B201、B203,在册
4672,中山大学附属第八医院(深圳福田),working,深圳市福田区福田街道深南中路3025号,在册
4673,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
4674,深圳华侨城医院,working,深圳市华侨城香山东街10号,在册
4675,深圳市南山区蛇口人民医院风华社区健康服务中心,working,广东省深圳市南山区前海路鼎太风华南会所三楼,在册
4676,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
4677,深圳市麒麟山疗养院,working,南山区西丽街道沁园路,在册
4678,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
4679,深圳市福田区慢性病防治院,working,深圳市福田区沙头街道新沙路9号,在册
4680,深圳市南山区蛇口人民医院,working,深圳市南山区蛇口工业区七路36号,在册
4681,赵儒君口腔诊所,working,深圳市福田区沙头街道深南中路6009号绿景大厦C座6J,在册
4682,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4683,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4684,深圳爱海门诊部,working,深圳市福田区福田街道福田路深圳国际文化大厦五层506单位,在册
4685,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
4686,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4687,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4688,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
4689,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
4690,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
4691,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
4692,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
4693,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
4694,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
4695,福田区沙嘴社区健康服务中心,working,深圳市福田区金地工业区148栋1-2层,在册
4696,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
4697,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
4698,深圳市宝安区福永人民医院怀德社区健康服务中心,working,宝安区福永街道怀德新村立新南路166号新德楼一楼,在册
4699,深圳市宝安区石岩人民医院,working,深圳市宝安区石岩街道办事处吉祥路11号,在册
4700,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
4701,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
4702,陈年虎中医内科诊所（深圳市宝安区沙井陈年虎中医内科诊所）,working,宝安区沙井街道民主社区三间仔街17-1号,在册
4703,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
4704,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
4705,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
4706,深圳市宝安区妇幼保健院,working,深圳市宝安区新安街道玉律路56号,在册
4707,深圳市宝安区福永人民医院稔田社区健康服务中心,working,宝安区福永街道稔田居委东侧入口处,在册
4708,深圳市宝安区石岩人民医院,working,深圳市宝安区石岩街道办事处吉祥路11号,在册
4709,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
4710,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
4711,中国科学院大学深圳医院（光明）田寮社区健康服务中心,working,深圳市光明新区玉塘街道田寮社区警民路20号,在册
4712,中国科学院大学深圳医院（光明）马山头社区健康服务中心,working,深圳市光明新区马田街道马山头居委会市场旁,在册
4713,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
5710,深圳市南山区妇幼保健院,working,深圳市南山区蛇口湾厦路1号、深圳市南山区常兴路11号和157号2楼西侧,在册
5711,深圳市南山区蛇口人民医院,working,深圳市南山区蛇口工业区七路36号,在册
5712,深圳五洲中西医结合医院,working,深圳市南山区粤海街道科华路7号,在册
5713,福田区竹园社区健康服务中心,working,深圳市福田区香蜜湖街道竹子林建业小区20栋1楼,在册
5714,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
5715,深圳军龙医院,working,深圳市龙华区龙华街道华达路13号,在册
5716,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
5717,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
5718,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
5719,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
5720,深圳兴康门诊部,working,深圳市龙华区福城街道章阁社区塘前西区1号101,在册
5721,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
5722,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
5723,林洋渊中医内科诊所,working,深圳市龙华新区民治街道横岭三区105栋101铺,在册
5724,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
5725,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
5726,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
5727,深圳市龙华区中心医院,working,深圳市龙华区福城街道观澜大道187号、185-4号、212号1-2楼和松元围新围七巷1号2-5楼,在册
5728,深圳市龙华区中心医院元岗社区健康服务中心,working,深圳市龙华区观湖街道新田社区环观南路87号,在册
5729,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
5730,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
5731,深圳希玛林顺潮眼科医院,working,深圳市福田区泰然九路盛唐商务大厦101号,在册
5732,深圳维多利亚门诊部,working,深圳市福田区南园街道红岭南路30号滨江大厦1、3、4楼,在册
5733,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
5734,福田区福保社康中心,working,深圳市福田区福强路2215号京隆苑首层,在册
5735,深圳福田志浩综合门诊部,working,深圳市福田区福田街道新洲路东深圳国际商会大厦B座203单元,在册
5736,深圳市血液中心,working,深圳市福田区泥岗西路梅岗南街,在册
5737,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
5738,深圳市益尔康健康管理有限公司红岭门诊部,working,深圳市福田区南园街道红岭南路红岭大厦4栋5栋裙楼第2层,在册
5739,深圳康睿仕运动康复门诊部（深圳康睿仕运动康复门诊部有限公司）,working,深圳市福田区侨香路与农林路交汇处南侧深国投广场二期塔楼1，202室,在册
5740,深圳市福田区慢性病防治院,working,深圳市福田区沙头街道新沙路9号,在册
5741,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
5742,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
5743,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
5744,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
5745,深圳平乐骨伤科医院,working,"深圳市罗湖区金塘街40号、45号及金华街15号,坪山区坑梓街道坪山大道坑梓段252号",在册
5746,深圳市康宁医院,working,罗湖区翠竹路1080号,在册
5747,深圳市罗湖区中医院康复分院,working,深圳市罗湖区黄贝2136号,在册
5748,深圳广安康口腔门诊部,working,深圳市爱国路湖滨新村二栋1--2座地下,在册
5954,深圳万丰医院,working,深圳市宝安区沙井中心路11号,在册
5955,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
5956,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
5957,深圳市宝安区中医院,working,深圳市宝安区裕安二路21、25号、宝安区新安四路86号,在册
5958,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
5959,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
5960,深圳舒美口腔门诊部（深圳舒美口腔门诊部有限公司）,working,宝安区西乡街道航城大道北侧领航里程花园4栋70、71号商铺,在册
5961,深圳市宝安区妇幼保健院,working,深圳市宝安区新安街道玉律路56号,在册
5962,深圳华鑫门诊部（深圳华鑫门诊部有限公司）,working,宝安区沙井街道新桥社区陂口A区二巷7、8号,在册
5963,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
5964,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
5965,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
5966,深圳广生医院,working,深圳市宝安区福海街道新田社区凤塘大道46号和48号,在册
5967,深圳市龙华区中心医院桂花社区健康服务中心,working,深圳市龙华区观澜街道桂花社区桂花路114号,在册
5968,深圳军龙医院,working,深圳市龙华区龙华街道华达路13号,在册
5969,深圳薛尉诊所,working,深圳市龙华区民治街道新牛社区锦绣江南一期龙华人民路3106,在册
5970,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
5971,深圳市龙华区人民医院龙悦居社区健康服务中心,working,深圳市龙华区民治街道龙悦居三期2栋负1层、四期9栋负1层和深圳北站交通枢纽B1-a一层,在册
5972,深圳市龙华区中心医院库坑社区健康服务中心,working,深圳市龙华区观澜街道库坑社区泗黎路观湖园公建楼,在册
5973,深圳市龙华区中心医院大三村社区健康服务中心,working,深圳市龙华区福城街道大水坑社区桔坑路19号,在册
5974,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
5975,深圳军龙医院,working,深圳市龙华区龙华街道华达路13号,在册
5976,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
5977,深圳市龙华区慢性病防治中心门诊部,working,深圳市龙华区福城街道观澜大道118号,在册
5978,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
