doctor_id,working_hospital,relationship
5341,深圳平乐骨伤科医院,working
5342,深圳平乐骨伤科医院,working
5343,深圳平乐骨伤科医院,working
5344,深圳平乐骨伤科医院,working
5345,深圳平乐骨伤科医院,working
5346,深圳平乐骨伤科医院,working
5347,深圳平乐骨伤科医院,working
5348,深圳平乐骨伤科医院,working
5349,深圳平乐骨伤科医院,working
5350,深圳平乐骨伤科医院,working
5351,深圳平乐骨伤科医院,working
5352,深圳平乐骨伤科医院,working
5353,深圳平乐骨伤科医院,working
5354,深圳平乐骨伤科医院,working
5355,深圳平乐骨伤科医院,working
5356,深圳平乐骨伤科医院,working
5357,深圳平乐骨伤科医院,working
5358,深圳平乐骨伤科医院,working
5359,深圳市公安局戒毒专科医院,working
5360,深圳市公安局戒毒专科医院,working
5361,深圳仁康医院,working
5362,深圳仁康医院,working
5363,深圳仁康医院,working
5364,深圳仁康医院,working
5365,深圳仁康医院,working
5366,深圳流花医院,working
5367,深圳流花医院,working
5368,深圳流花医院,working
5369,深圳流花医院,working
5370,深圳流花医院,working
5371,深圳流花医院,working
5372,深圳流花医院,working
5373,深圳流花医院,working
5374,深圳流花医院,working
5375,深圳流花医院,working
5376,深圳流花医院,working
5377,深圳远东妇产医院,working
5378,深圳远东妇产医院,working
5379,深圳远东妇产医院,working
5380,深圳远东妇产医院,working
5381,深圳远东妇产医院,working
5382,深圳远东妇产医院,working
5383,深圳远东妇产医院,working
5384,深圳远东妇产医院,working
5385,深圳远东妇产医院,working
5386,深圳远东妇产医院,working
5387,深圳远东妇产医院,working
5388,深圳远东妇产医院,working
5389,深圳远东妇产医院,working
5390,深圳远东妇产医院,working
5391,深圳远东妇产医院,working
5392,深圳远东妇产医院,working
5393,深圳远东妇产医院,working
5560,深圳市人民医院,working
5561,深圳市人民医院,working
5562,深圳市人民医院,working
5563,深圳市人民医院,working
5564,深圳市人民医院,working
5565,深圳市人民医院,working
5566,深圳市人民医院,working
5567,深圳市人民医院,working
5568,深圳市人民医院,working
5569,深圳市人民医院,working
5570,深圳市人民医院,working
5571,深圳市人民医院,working
5572,深圳市人民医院,working
5573,深圳市人民医院,working
5574,深圳市人民医院,working
5575,深圳市人民医院,working
5576,深圳市人民医院,working
5577,深圳市人民医院,working
5578,深圳市人民医院,working
5579,深圳市人民医院,working
5580,深圳市人民医院,working
5581,深圳市人民医院,working
5582,深圳市人民医院,working
5583,深圳市人民医院,working
5584,深圳市人民医院,working
5585,深圳市人民医院,working
5586,深圳市人民医院,working
5587,深圳市人民医院,working
5588,深圳市人民医院,working
5589,深圳市人民医院,working
5590,深圳市人民医院,working
5591,深圳市人民医院,working
5592,深圳市人民医院,working
5593,深圳市人民医院,working
5594,深圳市人民医院,working
5595,深圳市人民医院,working
5596,深圳市人民医院,working
5597,深圳市人民医院,working
5598,深圳市人民医院,working
5599,深圳市人民医院,working
5600,深圳市人民医院,working
5601,深圳市人民医院,working
5602,深圳市人民医院,working
5603,深圳市人民医院,working
5604,深圳市人民医院,working
5605,深圳市人民医院,working
5606,深圳市人民医院,working
5607,深圳市人民医院,working
5608,深圳市人民医院,working
5609,深圳市人民医院,working
5610,深圳市人民医院,working
5611,深圳市人民医院,working
5612,深圳市人民医院,working
5613,深圳市人民医院,working
5614,深圳市人民医院,working
5615,深圳市人民医院,working
5616,深圳市人民医院,working
5617,深圳市人民医院,working
5618,深圳市人民医院,working
5619,深圳市人民医院,working
5620,深圳市人民医院,working
5621,深圳市人民医院,working
5622,深圳市人民医院,working
5623,深圳市人民医院,working
5624,深圳市人民医院,working
5625,深圳市人民医院,working
5626,深圳市人民医院,working
5627,深圳市人民医院,working
5628,深圳市人民医院,working
5629,深圳市人民医院,working
5630,深圳市人民医院,working
5631,深圳市人民医院,working
5632,深圳市人民医院,working
5633,深圳市人民医院,working
5634,深圳市人民医院,working
5635,深圳市人民医院,working
5636,深圳市人民医院,working
5637,深圳市人民医院,working
5638,深圳市人民医院,working
5639,深圳市人民医院,working
5640,深圳市人民医院,working
5641,深圳市人民医院,working
5642,深圳市人民医院,working
5643,深圳市人民医院,working
5644,深圳市人民医院,working
5645,深圳市人民医院,working
5646,深圳市人民医院,working
5647,深圳市人民医院,working
5648,深圳市人民医院,working
5649,深圳市人民医院,working
5650,深圳市人民医院,working
5651,深圳市人民医院,working
5652,深圳市人民医院,working
5653,深圳市人民医院,working
5654,深圳市人民医院,working
5655,深圳市人民医院,working
5656,深圳市人民医院,working
5657,深圳市人民医院,working
5658,深圳市人民医院,working
5659,深圳市人民医院,working
5660,深圳市人民医院,working
5661,深圳市人民医院,working
5662,深圳市人民医院,working
5663,深圳市人民医院,working
5664,深圳市人民医院,working
5665,深圳市人民医院,working
5666,深圳市人民医院,working
5667,深圳市人民医院,working
5668,深圳市人民医院,working
5669,深圳市人民医院,working
5670,深圳市人民医院,working
5671,深圳市人民医院,working
5672,深圳市人民医院,working
5673,深圳市人民医院,working
5674,深圳市人民医院,working
5675,深圳市人民医院,working
5731,深圳出入境边防检查总站门诊部（内部医务室）,working
5732,深圳出入境边防检查总站门诊部（内部医务室）,working
5733,深圳出入境边防检查总站门诊部（内部医务室）,working
5734,深圳出入境边防检查总站门诊部（内部医务室）,working
5735,深圳出入境边防检查总站门诊部（内部医务室）,working
5736,深圳市公安局门诊部,working
5737,深圳市公安局门诊部,working
5738,深圳市罗湖区翠华社区健康服务中心,working
5739,深圳市罗湖区翠华社区健康服务中心,working
5740,深圳市罗湖区翠华社区健康服务中心,working
5741,深圳市罗湖区翠华社区健康服务中心,working
5742,深圳市慢性病防治中心门诊部,working
5743,深圳市慢性病防治中心门诊部,working
5744,深圳市慢性病防治中心门诊部,working
5745,深圳博爱医院,working
5746,深圳博爱医院,working
5747,深圳博爱医院,working
5748,深圳博爱医院,working
5749,深圳博爱医院,working
5750,深圳博爱医院,working
5751,深圳博爱医院,working
5752,深圳博爱医院,working
5753,深圳博爱医院,working
5754,深圳吴玮综合门诊部,working
5755,深圳市罗湖区杨少雄中医诊所,working
5756,深圳市罗湖医院集团渔村社区健康服务中心（深圳市罗湖区人民医院渔村社区健康服务中心）,working
5757,深圳市罗湖医院集团渔村社区健康服务中心（深圳市罗湖区人民医院渔村社区健康服务中心）,working
5758,深圳市罗湖医院集团湖景社区健康服务中心（深圳市罗湖区人民医院湖景社区健康服务中心）,working
5759,深圳市罗湖医院集团清水河街道社区健康服务中心（深圳市罗湖区人民医院清水河街道社区健康服务中心）,working
5760,深圳市罗湖医院集团怡景社区健康服务中心（深圳市罗湖区人民医院怡景社区健康服务中心）,working
5761,深圳市罗湖区草埔东社区健康服务中心,working
5762,深圳市罗湖区草埔东社区健康服务中心,working
5763,深圳市罗湖区草埔东社区健康服务中心,working
5764,深圳市职业病防治院桂园社区健康服务中心,working
5765,深圳市罗湖医院集团翠岭社区健康服务中心（深圳市罗湖区人民医院翠岭社区健康服务中心）,working
5766,深圳市罗湖医院集团金鹏社区健康服务中心（深圳市罗湖区人民医院金鹏社区健康服务中心）,working
5767,深圳市罗湖医院集团长岭社区健康服务中心（深圳市罗湖区人民医院长岭社区健康服务中心）,working
5768,深圳市罗湖区书院街社区健康服务中心,working
5769,深圳爱康国宾门诊部,working
5770,深圳爱康国宾门诊部,working
5771,深圳爱康国宾门诊部,working
5772,深圳市向西小学医务室（内部医务室）,working
5773,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5774,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5775,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5776,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5777,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5778,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5779,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5780,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5781,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
5782,深圳市龙源堂医药投资发展有限公司深圳龙源堂中医馆,working
5783,深圳瑞尔齿科门诊部,working
5784,深圳市罗湖区妇幼保健院,working
5785,深圳市罗湖区妇幼保健院,working
5786,深圳市罗湖区妇幼保健院,working
5787,深圳市罗湖区妇幼保健院,working
5788,深圳市罗湖区妇幼保健院,working
5789,深圳市罗湖区妇幼保健院,working
5790,深圳市罗湖区妇幼保健院,working
5791,深圳市罗湖区妇幼保健院,working
5792,深圳市罗湖区妇幼保健院,working
5793,深圳市罗湖区妇幼保健院,working
5794,深圳市罗湖区妇幼保健院,working
5795,深圳市罗湖区妇幼保健院,working
5796,深圳市罗湖区妇幼保健院,working
5797,深圳市罗湖区妇幼保健院,working
5798,深圳铂雅医疗美容门诊部,working
5799,深圳铂雅医疗美容门诊部,working
5800,深圳铂雅医疗美容门诊部,working
5801,深圳铂雅医疗美容门诊部,working
5802,深圳市爱康健齿科集团股份有限公司富康口腔门诊部,working
5803,深圳市爱康健齿科集团股份有限公司富康口腔门诊部,working
5804,深圳博耀门诊部（深圳市罗湖区博耀门诊部）,working
5805,深圳杜航口腔诊所,working
5806,深圳保龄口腔门诊部,working
5807,深圳保龄口腔门诊部,working
5808,深圳明伦门诊部,working
5809,深圳明伦门诊部,working
5810,深圳市罗湖区温演义诊所,working
5811,深圳市罗湖区南湖社区健康服务中心,working
5812,中国平安人寿保险股份有限公司深圳分公司医务室,working
5813,深圳市罗湖医院集团黄贝岭社区健康服务中心（深圳市罗湖区人民医院黄贝岭社区健康服务中心）,working
5814,深圳市罗湖医院集团黄贝岭社区健康服务中心（深圳市罗湖区人民医院黄贝岭社区健康服务中心）,working
5815,深圳市罗湖医院集团黄贝岭社区健康服务中心（深圳市罗湖区人民医院黄贝岭社区健康服务中心）,working
5816,深圳鹏华门诊部,working
5817,深圳市罗湖医院集团仙湖社区健康服务中心（深圳市罗湖区人民医院仙湖社区健康服务中心）,working
5818,深圳市罗湖医院集团仙湖社区健康服务中心（深圳市罗湖区人民医院仙湖社区健康服务中心）,working
5819,深圳市罗湖医院集团仙湖社区健康服务中心（深圳市罗湖区人民医院仙湖社区健康服务中心）,working
5820,深圳市罗湖医院集团黄贝街道社区健康服务中心,working
5821,深圳市罗湖医院集团黄贝街道社区健康服务中心,working
5822,深圳市罗芳小学医务室（内部医务室）,working
5823,深圳市罗湖医院集团南湖街道社区健康服务中心（深圳市罗湖区人民医院南湖街道社区健康服务中心）,working
5824,深圳市罗湖区草埔西社区健康服务中心,working
5825,深圳市罗湖区草埔西社区健康服务中心,working
5826,深圳市罗湖医院集团湖贝社区健康服务中心（深圳市罗湖区人民医院湖贝社区健康服务中心）,working
5827,深圳夏仕韩口腔诊所,working
5828,刘育辉中医内科诊所,working
5829,深圳市康宁医院,working
5830,深圳市康宁医院,working
5831,深圳市康宁医院,working
5832,深圳市康宁医院,working
5833,深圳市康宁医院,working
5834,深圳市康宁医院,working
5835,深圳市康宁医院,working
5836,深圳市康宁医院,working
5837,深圳市康宁医院,working
5838,深圳市康宁医院,working
5839,深圳市康宁医院,working
5840,深圳市康宁医院,working
5841,深圳市康宁医院,working
5842,深圳市康宁医院,working
5843,深圳市康宁医院,working
5844,深圳市康宁医院,working
5845,深圳市康宁医院,working
5846,深圳市康宁医院,working
5847,深圳市康宁医院,working
5848,深圳市康宁医院,working
5849,深圳市康宁医院,working
5850,深圳市康宁医院,working
5851,深圳市康宁医院,working
5852,深圳市康宁医院,working
5853,深圳市康宁医院,working
5854,深圳市康宁医院,working
5855,深圳市康宁医院,working
5856,深圳市康宁医院,working
5857,深圳市八福贸易有限公司盛美佳门诊部,working
5858,深圳瑞安迪妇科门诊部,working
5859,深圳瑞安迪妇科门诊部,working
5860,深圳瑞安迪妇科门诊部,working
5861,深圳市爱康健齿科集团股份有限公司恒洁口腔门诊部,working
5862,深圳市罗湖区慢性病防治院,working
5863,深圳市罗湖区慢性病防治院,working
5864,深圳市罗湖区慢性病防治院,working
5865,深圳市罗湖区慢性病防治院,working
5866,深圳市罗湖区慢性病防治院,working
5867,深圳市罗湖区慢性病防治院,working
5868,深圳市罗湖区慢性病防治院,working
5869,深圳市第一幼儿园医务室,working
5870,深圳市孙逸仙心血管医院,working
5871,深圳市孙逸仙心血管医院,working
5872,深圳市孙逸仙心血管医院,working
5873,深圳市孙逸仙心血管医院,working
5874,深圳市孙逸仙心血管医院,working
5875,深圳市孙逸仙心血管医院,working
5876,深圳市孙逸仙心血管医院,working
5877,深圳市孙逸仙心血管医院,working
5878,深圳市孙逸仙心血管医院,working
5879,深圳市孙逸仙心血管医院,working
5880,深圳市孙逸仙心血管医院,working
5881,深圳市孙逸仙心血管医院,working
5882,深圳市孙逸仙心血管医院,working
5883,深圳市孙逸仙心血管医院,working
5884,深圳市孙逸仙心血管医院,working
5885,深圳市孙逸仙心血管医院,working
5886,深圳市孙逸仙心血管医院,working
5887,深圳市孙逸仙心血管医院,working
5888,深圳市孙逸仙心血管医院,working
5889,深圳市孙逸仙心血管医院,working
5890,深圳市孙逸仙心血管医院,working
5891,深圳市孙逸仙心血管医院,working
5892,深圳市孙逸仙心血管医院,working
5893,深圳市孙逸仙心血管医院,working
5894,深圳市孙逸仙心血管医院,working
5895,深圳市孙逸仙心血管医院,working
5896,深圳市孙逸仙心血管医院,working
5897,深圳市孙逸仙心血管医院,working
5898,深圳市孙逸仙心血管医院,working
5899,深圳市孙逸仙心血管医院,working
5900,深圳市孙逸仙心血管医院,working
5901,深圳市罗湖医院集团笋岗街道社区健康服务中心（深圳市罗湖区人民医院笋岗街道社区健康服务中心）,working
5902,深圳市罗湖医院集团笋岗街道社区健康服务中心（深圳市罗湖区人民医院笋岗街道社区健康服务中心）,working
5903,深圳市罗湖区大望社区健康服务中心,working
5904,深圳市罗湖区大望社区健康服务中心,working
5905,深圳市罗湖区大望社区健康服务中心,working
5906,深圳市罗湖区红岗社区健康服务中心,working
5907,深圳市罗湖区红岗社区健康服务中心,working
5908,深圳市罗湖区红岗社区健康服务中心,working
5909,深圳市罗湖区大松泉社区健康服务中心,working
5910,深圳市罗湖区大松泉社区健康服务中心,working
5911,深圳市罗湖区人民医院东门门诊部,working
5912,深圳市保健委员会办公室专家门诊部,working
5913,深圳市保健委员会办公室专家门诊部,working
5914,深圳市保健委员会办公室专家门诊部,working
5915,深圳市保健委员会办公室专家门诊部,working
5916,深圳市保健委员会办公室专家门诊部,working
5917,深圳市保健委员会办公室专家门诊部,working
5918,深圳市保健委员会办公室专家门诊部,working
5919,深圳市保健委员会办公室专家门诊部,working
5920,深圳市保健委员会办公室专家门诊部,working
5921,深圳市保健委员会办公室专家门诊部,working
5922,深圳市保健委员会办公室专家门诊部,working
5923,深圳市保健委员会办公室专家门诊部,working
5924,深圳市保健委员会办公室专家门诊部,working
5925,深圳市保健委员会办公室专家门诊部,working
5926,深圳市保健委员会办公室专家门诊部,working
5927,深圳市保健委员会办公室专家门诊部,working
5928,深圳市保健委员会办公室专家门诊部,working
5929,深圳市保健委员会办公室专家门诊部,working
5676,深圳市人民医院,working
5677,深圳市人民医院,working
5678,深圳市人民医院,working
5679,深圳市人民医院,working
5680,深圳市人民医院,working
5681,深圳市人民医院,working
5682,深圳市人民医院,working
5683,深圳市人民医院,working
5684,深圳市人民医院,working
5685,深圳市人民医院,working
5686,深圳市人民医院,working
5687,深圳市人民医院,working
5688,深圳市人民医院,working
5689,深圳市人民医院,working
5690,深圳市人民医院,working
5691,深圳深华医院,working
5692,深圳市职业病防治院,working
5693,深圳市职业病防治院,working
5694,深圳市职业病防治院,working
5695,深圳市职业病防治院,working
5696,深圳市职业病防治院,working
5697,深圳市职业病防治院,working
5698,深圳市职业病防治院,working
5699,深圳市职业病防治院,working
5700,深圳市职业病防治院,working
5701,深圳市职业病防治院,working
5702,深圳市职业病防治院,working
5703,深圳市职业病防治院,working
5704,深圳市职业病防治院,working
5705,深圳市职业病防治院,working
5706,深圳市职业病防治院,working
5707,深圳市职业病防治院,working
5708,深圳市职业病防治院,working
5709,深圳市职业病防治院,working
5710,深圳市职业病防治院,working
5711,深圳市职业病防治院,working
5712,深圳市职业病防治院,working
5713,深圳市职业病防治院,working
5714,深圳市职业病防治院,working
5715,深圳市罗湖医院集团梧桐山社区健康服务中心（深圳市罗湖区人民医院梧桐山社区健康服务中心）,working
5716,深圳流花医院龙湖社区健康服务中心,working
5717,深圳市罗湖医院集团田贝社区健康服务中心（深圳市罗湖区人民医院田贝社区健康服务中心）,working
5718,深圳市罗湖医院集团田贝社区健康服务中心（深圳市罗湖区人民医院田贝社区健康服务中心）,working
5719,深圳市泰禾堂实业有限公司深圳泰禾医疗美容门诊部,working
5720,深圳市泰禾堂实业有限公司深圳泰禾医疗美容门诊部,working
5721,康德联合诊所,working
5722,深圳博济门诊部,working
5723,深圳益尚门诊部,working
5724,深圳益尚门诊部,working
5725,深圳宇健中医门诊部,working
5726,深圳远大肛肠医院,working
5727,深圳远大肛肠医院,working
5728,深圳远大肛肠医院,working
5729,深圳远大肛肠医院,working
5730,深圳市华丽小学医务室（内部医务室）,working
6205,深圳市罗湖区凤凰社区健康服务中心,working
6206,深圳市罗湖区凤凰社区健康服务中心,working
6207,深圳市罗湖区松园社区健康服务中心,working
6208,深圳市罗湖区松园社区健康服务中心,working
6209,林翼中医内科诊所,working
6210,深圳市爱康健齿科集团股份有限公司康辉口腔门诊部,working
6211,张帅玉口腔诊所,working
6212,深圳市爱康健齿科集团股份有限公司颜丽口腔诊所,working
6213,深圳张宜华联合诊所,working
6214,深圳铁路医院,working
6215,深圳市罗湖医院集团东门街道社区健康服务中心（深圳市罗湖区人民医院东门街道社区健康服务中心）,working
6216,深圳市罗湖医院集团东门街道社区健康服务中心（深圳市罗湖区人民医院东门街道社区健康服务中心）,working
6217,深圳市罗湖区人民医院,working
6218,深圳市罗湖区人民医院,working
6219,深圳市罗湖区人民医院,working
6220,深圳市罗湖区人民医院,working
6221,深圳市罗湖区人民医院,working
6222,深圳市罗湖区人民医院,working
6223,深圳市罗湖区人民医院,working
6224,深圳市罗湖区人民医院,working
6225,深圳市罗湖区人民医院,working
6226,深圳市罗湖区人民医院,working
6227,深圳市罗湖区人民医院,working
6228,深圳市罗湖区人民医院,working
6229,深圳市罗湖区人民医院,working
6230,深圳市罗湖区人民医院,working
6231,深圳市罗湖区人民医院,working
6232,深圳市罗湖区人民医院,working
6233,深圳市罗湖区人民医院,working
6234,深圳市罗湖区人民医院,working
6235,深圳市罗湖区人民医院,working
6236,深圳市罗湖区人民医院,working
6237,深圳市罗湖区人民医院,working
6238,深圳市罗湖区人民医院,working
6239,深圳市罗湖区人民医院,working
6240,深圳市罗湖区人民医院,working
6241,深圳市罗湖区人民医院,working
6242,深圳市罗湖区人民医院,working
6243,深圳市罗湖区人民医院,working
6244,深圳市罗湖区人民医院,working
6245,深圳市罗湖区人民医院,working
6246,深圳市罗湖区人民医院,working
6247,深圳市罗湖区人民医院,working
6248,深圳市罗湖区人民医院,working
6249,深圳市罗湖区人民医院,working
6250,深圳市罗湖区人民医院,working
6251,深圳市罗湖区人民医院,working
6252,深圳市罗湖区人民医院,working
6253,深圳市罗湖区人民医院,working
6254,深圳市罗湖区人民医院,working
6255,深圳市罗湖区人民医院,working
6256,深圳市罗湖区人民医院,working
6257,深圳市罗湖区人民医院,working
6258,深圳市罗湖区人民医院,working
6259,深圳市罗湖区人民医院,working
6260,深圳市罗湖区人民医院,working
6261,深圳市罗湖区人民医院,working
6262,深圳市罗湖区人民医院,working
6263,深圳市罗湖区人民医院,working
6264,深圳市罗湖区人民医院,working
6265,深圳市罗湖区人民医院,working
6266,深圳市罗湖区人民医院,working
6267,深圳市罗湖区人民医院,working
6268,深圳市罗湖区人民医院,working
6269,深圳市罗湖区人民医院,working
6270,深圳市罗湖区人民医院,working
6271,深圳市罗湖区人民医院,working
6272,深圳市罗湖区人民医院,working
6273,深圳市罗湖区人民医院,working
6274,深圳市罗湖区人民医院,working
6275,深圳市罗湖区人民医院,working
6276,深圳市罗湖区人民医院,working
6277,深圳市罗湖区人民医院,working
6278,深圳市罗湖区人民医院,working
6279,深圳市罗湖区人民医院,working
6280,深圳市罗湖区人民医院,working
6281,深圳市罗湖区人民医院,working
6282,深圳市罗湖区人民医院,working
6283,深圳市罗湖区人民医院,working
6284,深圳市罗湖区人民医院,working
6285,深圳市罗湖区人民医院,working
6286,深圳市罗湖区人民医院,working
6287,深圳市罗湖区人民医院,working
6288,深圳市罗湖区人民医院,working
6289,深圳市罗湖区人民医院,working
6290,深圳市罗湖区人民医院,working
6291,深圳市罗湖区人民医院,working
6292,深圳市罗湖区人民医院,working
6293,深圳市罗湖区人民医院,working
6294,深圳市罗湖区人民医院,working
6295,深圳市人民医院,working
6296,深圳市人民医院,working
6297,深圳市人民医院,working
6298,深圳市人民医院,working
6299,深圳市人民医院,working
6300,深圳市人民医院,working
6301,深圳市人民医院,working
6302,深圳市人民医院,working
6303,深圳市人民医院,working
6304,深圳市人民医院,working
6305,深圳市人民医院,working
6306,深圳市人民医院,working
6307,深圳市人民医院,working
6308,深圳市人民医院,working
6309,深圳市人民医院,working
6310,深圳市人民医院,working
6311,深圳市人民医院,working
6312,深圳市人民医院,working
6313,深圳市人民医院,working
6314,深圳市人民医院,working
6315,深圳市人民医院,working
6316,深圳市人民医院,working
6317,深圳市人民医院,working
6318,深圳市人民医院,working
6319,深圳市人民医院,working
6320,深圳市人民医院,working
6321,深圳市人民医院,working
6322,深圳市人民医院,working
6323,深圳市人民医院,working
6324,深圳市人民医院,working
6325,深圳市人民医院,working
6326,深圳市人民医院,working
6327,深圳市人民医院,working
6328,深圳市人民医院,working
6329,深圳市人民医院,working
6330,深圳市人民医院,working
6331,深圳市人民医院,working
6332,深圳市人民医院,working
6333,深圳市人民医院,working
6334,深圳市人民医院,working
6335,深圳市人民医院,working
6336,深圳市人民医院,working
6337,深圳市人民医院,working
6338,深圳市人民医院,working
6339,深圳市人民医院,working
6340,深圳市人民医院,working
6341,深圳市人民医院,working
6342,深圳市人民医院,working
6343,深圳市人民医院,working
6344,深圳市人民医院,working
6345,深圳市人民医院,working
6346,深圳市人民医院,working
6347,深圳市人民医院,working
6348,深圳市人民医院,working
6349,深圳市人民医院,working
6350,深圳市人民医院,working
6351,深圳市人民医院,working
6352,深圳市人民医院,working
6353,深圳市人民医院,working
6354,深圳市人民医院,working
6355,深圳市人民医院,working
6356,深圳市人民医院,working
6357,深圳市人民医院,working
6358,深圳市人民医院,working
6359,深圳市人民医院,working
6360,深圳市人民医院,working
6361,深圳市人民医院,working
6362,深圳市人民医院,working
6363,深圳市人民医院,working
6364,深圳市人民医院,working
6365,深圳市人民医院,working
6366,深圳市人民医院,working
6367,深圳市人民医院,working
6368,深圳市人民医院,working
6369,深圳市人民医院,working
6370,深圳市人民医院,working
6371,深圳市人民医院,working
6372,深圳市人民医院,working
6373,深圳市人民医院,working
6374,深圳市人民医院,working
5930,深圳市保健委员会办公室专家门诊部,working
5931,深圳市保健委员会办公室专家门诊部,working
5932,深圳市保健委员会办公室专家门诊部,working
5933,深圳市保健委员会办公室专家门诊部,working
5934,深圳市保健委员会办公室专家门诊部,working
5935,深圳鹏程医院,working
5936,深圳鹏程医院,working
5937,深圳鹏程医院,working
5938,深圳鹏程医院,working
5939,深圳鹏程医院,working
5940,深圳鹏程医院,working
5941,深圳鹏程医院,working
5942,深圳鹏程医院,working
5943,深圳鹏程医院,working
5944,深圳鹏程医院,working
5945,深圳鹏程医院,working
5946,深圳鹏程医院,working
5947,深圳市罗湖区罗芳社区健康服务中心,working
5948,深圳雅涵医疗美容门诊部,working
5949,深圳盛智百佳中医馆,working
5950,深圳盛智百佳中医馆,working
5951,深圳北京同仁堂星辰药店有限责任公司罗湖中医馆,working
5952,深圳希思医疗美容医院（深圳希思医疗美容医院股份有限公司）,working
5953,深圳希思医疗美容医院（深圳希思医疗美容医院股份有限公司）,working
5954,深圳希思医疗美容医院（深圳希思医疗美容医院股份有限公司）,working
5955,深圳希思医疗美容医院（深圳希思医疗美容医院股份有限公司）,working
5956,深圳希思医疗美容医院（深圳希思医疗美容医院股份有限公司）,working
5957,深圳希思医疗美容医院（深圳希思医疗美容医院股份有限公司）,working
5958,深圳瑞敏皮肤科医院,working
5959,深圳瑞敏皮肤科医院,working
5960,深圳瑞敏皮肤科医院,working
5961,曾昭发口腔诊所,working
5962,深圳都市门诊部,working
5963,深圳都市门诊部,working
5964,深圳都市门诊部,working
5965,深圳市和顺堂医疗机构投资有限公司宝安南路中医馆,working
5966,深圳武警医院,working
5967,深圳武警医院,working
5968,深圳武警医院,working
5969,深圳武警医院,working
5970,深圳武警医院,working
5971,深圳武警医院,working
5972,深圳武警医院,working
5973,深圳武警医院,working
5974,深圳武警医院,working
5975,深圳武警医院,working
5976,深圳市艾丽康美医院管理有限公司鹏仁门诊部,working
5977,深圳市艾丽康美医院管理有限公司鹏仁门诊部,working
5978,深圳微姿医疗美容门诊部,working
5979,深圳经玮门诊部,working
5980,深圳市罗湖区杨俊口腔诊所,working
5981,深圳市罗湖区杨俊口腔诊所,working
5982,张沛口腔诊所,working
5983,深圳金丽医疗美容门诊部,working
5984,深圳市行知职业技术学校医务室,working
5985,深圳妍熙医疗美容门诊部,working
5986,深圳德尚泌尿外科医院,working
5987,深圳德尚泌尿外科医院,working
5988,深圳市善美师医疗器材有限公司善美师医疗美容门诊部,working
5989,深圳鸿安门诊部,working
5990,深圳鸿安门诊部,working
5991,深圳鸿安门诊部,working
5992,深圳韩美尔医疗美容门诊部,working
5993,深圳韩美尔医疗美容门诊部,working
5994,深圳市罗湖区黄崇熙医疗美容诊所,working
5995,深圳恒丽医疗美容门诊部,working
5996,深圳市同步齿科医疗股份有限公司同祥口腔门诊部,working
5997,深圳科美丽格门诊部,working
5998,深圳科美丽格门诊部,working
5999,代反修西医内科诊所,working
6000,深圳金湖口腔门诊部（深圳金湖口腔门诊部有限公司）,working
6001,深圳颐元中医馆,working
6002,梅奥口腔（深圳）有限公司洁微口腔门诊部,working
6003,深圳麦芽口腔门诊部,working
6004,深圳春语医疗美容门诊部(深圳市春语医疗美容门诊部有限公司）,working
6005,深圳永秀医疗美容门诊部（深圳永秀医疗美容门诊部有限公司）,working
6006,深圳民康门诊部,working
6007,深圳民康门诊部,working
6008,冷雪峰口腔诊所,working
6009,冷雪峰口腔诊所,working
6010,深圳爱康健口腔医院,working
6011,深圳爱康健口腔医院,working
6012,深圳爱康健口腔医院,working
6013,深圳爱康健口腔医院,working
6014,深圳爱康健口腔医院,working
6015,深圳爱康健口腔医院,working
6016,深圳市同步齿科医疗股份有限公司同步口腔门诊部,working
6017,深圳市同步齿科医疗股份有限公司同步口腔门诊部,working
6018,深圳市同步齿科医疗股份有限公司同步口腔门诊部,working
6019,深圳江南春天医疗美容医院,working
6020,深圳江南春天医疗美容医院,working
6021,深圳江南春天医疗美容医院,working
6022,深圳江南春天医疗美容医院,working
6023,深圳睿京医疗美容门诊部,working
6024,深圳睿京医疗美容门诊部,working
6025,深圳睿京医疗美容门诊部,working
6026,深圳睿京医疗美容门诊部,working
6027,深圳深美医疗美容门诊部,working
6028,钟奇医疗美容诊所（深圳市罗湖区钟奇医疗美容诊所）,working
6029,卓秋志中医内科诊所（深圳市罗湖区卓秋志中医内科诊所）,working
